product_id,date,store_id,current_stock,daily_demand,lead_time_days,supplier_reliability_score,promotion_active,weather_impact,stockout_risk,lead_time_demand,safety_stock,reorder_point,target_stock,recommended_order,stock_cover_days,stockout_probability,ml_risk,status
P2760,2028-10-26,S1,139,88,6,83,No,Medium,No,528,144.19,672.19,1288.19,1149.19,1.58,8.61,Low,Critical - Reorder Now
P2761,2028-10-27,S8,443,89,12,68,No,High,No,1068,218.02,1286.02,1909.02,1466.02,4.98,9.42,Low,Critical - Reorder Now
P2762,2028-10-28,S6,282,65,8,66,No,Medium,No,520,179.54,699.54,1154.54,872.54,4.34,18.56,Low,Critical - Reorder Now
P2763,2028-10-29,S5,311,26,13,75,Yes,Medium,No,338,220.07,558.07,740.07,429.07,11.96,18.78,Low,Critical - Reorder Now
P2764,2028-10-30,S15,233,39,3,78,No,High,No,117,104.31,221.31,494.31,261.31,5.97,12.57,Low,Low Stock
P2765,2028-10-31,S15,22,105,11,98,No,Medium,No,1155,181.74,1336.74,2071.74,2049.74,0.21,31.13,Low,Critical - Reorder Now
P2766,2028-11-01,S2,152,20,1,65,No,Low,No,20,63.75,83.75,223.75,71.75,7.6,62.57,Medium,Low Stock
P2767,2028-11-02,S1,276,54,11,70,Yes,High,Yes,594,206.93,800.93,1178.93,902.93,5.11,57.95,Medium,Critical - Reorder Now
P2768,2028-11-03,S11,60,117,4,71,No,Medium,Yes,468,124.24,592.24,1411.24,1351.24,0.51,72.58,High,Critical - Reorder Now
P2769,2028-11-04,S10,318,47,1,72,Yes,High,Yes,47,61.85,108.85,437.85,119.85,6.77,66.63,Medium,Low Stock
P2770,2028-11-05,S18,377,21,14,71,Yes,Medium,No,294,232.44,526.44,673.44,296.44,17.95,18.15,Low,Critical - Reorder Now
P2771,2028-11-06,S18,51,84,8,80,No,Low,No,672,168.8,840.8,1428.8,1377.8,0.61,14.33,Low,Critical - Reorder Now
P2772,2028-11-07,S17,343,62,5,69,No,Medium,No,310,140.12,450.12,884.12,541.12,5.53,25.89,Low,Critical - Reorder Now
P2773,2028-11-08,S8,152,6,1,79,No,Medium,No,6,59.95,65.95,107.95,0.0,25.33,18.68,Low,Overstock
P2774,2028-11-09,S15,236,8,14,95,No,Low,No,112,208.08,320.08,376.08,140.08,29.5,5.64,Low,Critical - Reorder Now
P2775,2028-11-10,S8,310,89,8,87,Yes,High,No,712,163.43,875.43,1498.43,1188.43,3.48,27.89,Low,Critical - Reorder Now
P2776,2028-11-11,S17,301,43,9,83,No,Medium,No,387,176.6,563.6,864.6,563.6,7.0,30.6,Low,Critical - Reorder Now
P2777,2028-11-12,S12,31,102,10,64,Yes,Medium,No,1020,202.45,1222.45,1936.45,1905.45,0.3,24.42,Low,Critical - Reorder Now
P2778,2028-11-13,S8,54,98,2,96,No,Low,No,196,78.26,274.26,960.26,906.26,0.55,25.24,Low,Critical - Reorder Now
P2779,2028-11-14,S14,351,10,9,71,No,High,No,90,186.37,276.37,346.37,0.0,35.1,11.29,Low,Healthy
P2780,2028-11-15,S4,388,85,8,94,No,High,No,680,158.06,838.06,1433.06,1045.06,4.56,18.38,Low,Critical - Reorder Now
P2781,2028-11-16,S1,35,107,7,99,No,Low,No,749,144.26,893.26,1642.26,1607.26,0.33,27.17,Low,Critical - Reorder Now
P2782,2028-11-17,S1,109,93,3,61,No,Low,Yes,279,112.3,391.3,1042.3,933.3,1.17,26.08,Low,Critical - Reorder Now
P2783,2028-11-18,S19,489,73,2,98,No,Medium,Yes,146,77.5,223.5,734.5,245.5,6.7,33.48,Low,Low Stock
P2784,2028-11-19,S16,176,73,7,68,Yes,Low,No,511,166.51,677.51,1188.51,1012.51,2.41,12.98,Low,Critical - Reorder Now
P2785,2028-11-20,S14,361,24,5,81,Yes,Low,No,120,132.84,252.84,420.84,59.84,15.04,23.18,Low,Low Stock
P2786,2028-11-21,S16,313,68,6,64,No,Low,No,408,156.82,564.82,1040.82,727.82,4.6,12.3,Low,Critical - Reorder Now
P2787,2028-11-22,S5,294,20,4,71,No,High,No,80,124.24,204.24,344.24,50.24,14.7,9.34,Low,Low Stock
P2788,2028-11-23,S9,335,55,2,60,Yes,Low,No,110,92.07,202.07,587.07,252.07,6.09,13.34,Low,Low Stock
P2789,2028-11-24,S2,96,109,9,81,Yes,Medium,No,981,178.23,1159.23,1922.23,1826.23,0.88,15.76,Low,Critical - Reorder Now
P2790,2028-11-25,S18,368,41,3,97,No,Medium,No,123,95.38,218.38,505.38,137.38,8.98,18.87,Low,Low Stock
P2791,2028-11-26,S6,212,108,12,78,No,Medium,No,1296,208.62,1504.62,2260.62,2048.62,1.96,8.07,Low,Critical - Reorder Now
P2792,2028-11-27,S9,316,77,14,75,Yes,Low,No,1078,228.38,1306.38,1845.38,1529.38,4.1,34.45,Low,Critical - Reorder Now
P2793,2028-11-28,S1,136,73,7,90,Yes,High,Yes,511,150.72,661.72,1172.72,1036.72,1.86,66.79,Medium,Critical - Reorder Now
P2794,2028-11-29,S9,5,46,14,62,No,Low,No,644,241.57,885.57,1207.57,1202.57,0.11,29.37,Low,Critical - Reorder Now
P2795,2028-11-30,S16,498,61,8,82,No,Low,No,488,167.27,655.27,1082.27,584.27,8.16,42.65,Medium,Critical - Reorder Now
P2796,2028-12-01,S13,108,70,2,77,Yes,Medium,Yes,140,85.55,225.55,715.55,607.55,1.54,66.14,Medium,Critical - Reorder Now
P2797,2028-12-02,S9,34,13,14,85,Yes,Low,No,182,218.23,400.23,491.23,457.23,2.62,36.68,Low,Critical - Reorder Now
P2798,2028-12-03,S13,38,111,6,72,No,High,No,666,151.5,817.5,1594.5,1556.5,0.34,27.82,Low,Critical - Reorder Now
P2799,2028-12-04,S9,149,104,11,77,No,Medium,Yes,1144,200.64,1344.64,2072.64,1923.64,1.43,26.04,Low,Critical - Reorder Now
P2800,2028-12-05,S11,424,90,8,62,No,High,Yes,720,182.61,902.61,1532.61,1108.61,4.71,16.0,Low,Critical - Reorder Now
P2801,2028-12-06,S4,117,68,7,82,No,High,No,476,156.46,632.46,1108.46,991.46,1.72,13.7,Low,Critical - Reorder Now
P2802,2028-12-07,S2,260,90,11,62,Yes,High,No,990,214.13,1204.13,1834.13,1574.13,2.89,20.77,Low,Critical - Reorder Now
P2803,2028-12-08,S6,425,26,3,84,No,Low,No,78,101.49,179.49,361.49,0.0,16.35,22.37,Low,Healthy
P2804,2028-12-09,S14,86,38,1,86,No,Low,Yes,38,58.05,96.05,362.05,276.05,2.26,80.87,High,Critical - Reorder Now
P2805,2028-12-10,S4,464,59,14,86,Yes,Low,No,826,217.21,1043.21,1456.21,992.21,7.86,41.99,Medium,Critical - Reorder Now
P2806,2028-12-11,S6,75,33,6,98,No,Low,No,198,134.23,332.23,563.23,488.23,2.27,11.6,Low,Critical - Reorder Now
P2807,2028-12-12,S19,470,42,8,84,No,Medium,No,336,165.73,501.73,795.73,325.73,11.19,19.81,Low,Critical - Reorder Now
P2808,2028-12-13,S6,463,114,6,83,Yes,Low,No,684,144.19,828.19,1626.19,1163.19,4.06,25.37,Low,Critical - Reorder Now
P2809,2028-12-14,S2,450,101,5,67,Yes,Medium,Yes,505,141.34,646.34,1353.34,903.34,4.46,37.42,Low,Critical - Reorder Now
P2810,2028-12-15,S18,413,22,11,68,Yes,High,No,242,208.73,450.73,604.73,191.73,18.77,18.54,Low,Critical - Reorder Now
P2811,2028-12-16,S13,312,75,12,96,Yes,Medium,Yes,900,191.7,1091.7,1616.7,1304.7,4.16,42.56,Medium,Critical - Reorder Now
P2812,2028-12-17,S9,382,69,8,89,No,Low,No,552,161.9,713.9,1196.9,814.9,5.54,12.17,Low,Critical - Reorder Now
P2813,2028-12-18,S19,213,101,2,78,No,Medium,No,202,85.17,287.17,994.17,781.17,2.11,22.18,Low,Critical - Reorder Now
P2814,2028-12-19,S13,456,5,12,75,No,Low,No,60,211.44,271.44,306.44,0.0,91.2,27.78,Low,Overstock
P2815,2028-12-20,S11,284,92,1,83,Yes,Low,No,92,58.87,150.87,794.87,510.87,3.09,10.21,Low,Low Stock
P2816,2028-12-21,S1,238,8,1,80,No,Medium,No,8,59.68,67.68,123.68,0.0,29.75,10.4,Low,Overstock
P2817,2028-12-22,S7,164,8,14,95,No,Medium,No,112,208.08,320.08,376.08,212.08,20.5,6.93,Low,Critical - Reorder Now
P2818,2028-12-23,S15,86,86,4,99,No,High,No,344,109.05,453.05,1055.05,969.05,1.0,15.06,Low,Critical - Reorder Now
P2819,2028-12-24,S1,140,31,6,98,Yes,High,No,186,134.23,320.23,537.23,397.23,4.52,10.15,Low,Critical - Reorder Now
P2820,2028-12-25,S12,159,47,13,65,Yes,High,No,611,229.85,840.85,1169.85,1010.85,3.38,44.86,Medium,Critical - Reorder Now
P2821,2028-12-26,S7,45,63,9,64,Yes,High,Yes,567,192.06,759.06,1200.06,1155.06,0.71,14.8,Low,Critical - Reorder Now
P2822,2028-12-27,S15,371,36,1,73,No,High,Yes,36,61.58,97.58,349.58,0.0,10.31,5.27,Low,Healthy
P2823,2028-12-28,S19,494,37,12,63,No,Medium,No,444,222.71,666.71,925.71,431.71,13.35,24.13,Low,Critical - Reorder Now
P2824,2028-12-29,S1,111,32,1,67,No,High,Yes,32,63.21,95.21,319.21,208.21,3.47,29.76,Low,Low Stock
P2825,2028-12-30,S17,406,110,13,83,No,Medium,No,1430,212.25,1642.25,2412.25,2006.25,3.69,20.53,Low,Critical - Reorder Now
P2826,2028-12-31,S17,44,109,13,70,No,High,Yes,1417,224.96,1641.96,2404.96,2360.96,0.4,29.22,Low,Critical - Reorder Now
P2827,2029-01-01,S3,400,59,5,76,No,Low,No,295,135.88,430.88,843.88,443.88,6.78,22.17,Low,Critical - Reorder Now
P2828,2029-01-02,S12,246,104,10,80,No,High,No,1040,188.73,1228.73,1956.73,1710.73,2.37,36.24,Low,Critical - Reorder Now
P2829,2029-01-03,S6,103,64,5,85,No,Low,Yes,320,130.42,450.42,898.42,795.42,1.61,71.59,High,Critical - Reorder Now
P2830,2029-01-04,S11,84,74,5,86,Yes,Medium,No,370,129.81,499.81,1017.81,933.81,1.14,28.48,Low,Critical - Reorder Now
P2831,2029-01-05,S3,449,66,10,75,No,High,No,660,193.02,853.02,1315.02,866.02,6.8,32.71,Low,Critical - Reorder Now
P2832,2029-01-06,S8,484,84,6,85,Yes,Medium,No,504,142.86,646.86,1234.86,750.86,5.76,15.68,Low,Critical - Reorder Now
P2833,2029-01-07,S14,133,38,8,92,Yes,High,No,304,159.59,463.59,729.59,596.59,3.5,20.31,Low,Critical - Reorder Now
P2834,2029-01-08,S14,107,91,3,90,No,Medium,No,273,98.67,371.67,1008.67,901.67,1.18,14.81,Low,Critical - Reorder Now
P2835,2029-01-09,S10,17,118,9,65,No,High,Yes,1062,191.25,1253.25,2079.25,2062.25,0.14,29.67,Low,Critical - Reorder Now
P2836,2029-01-10,S2,93,110,13,67,Yes,High,Yes,1430,227.9,1657.9,2427.9,2334.9,0.85,38.01,Low,Critical - Reorder Now
P2837,2029-01-11,S14,149,92,1,66,No,Low,Yes,92,63.48,155.48,799.48,650.48,1.62,71.41,High,Critical - Reorder Now
P2838,2029-01-12,S9,245,60,4,93,No,Medium,No,240,112.31,352.31,772.31,527.31,4.08,16.41,Low,Critical - Reorder Now
P2839,2029-01-13,S3,288,117,9,73,No,Medium,No,1053,184.74,1237.74,2056.74,1768.74,2.46,32.54,Low,Critical - Reorder Now
P2840,2029-01-14,S8,413,17,14,75,No,Medium,Yes,238,228.38,466.38,585.38,172.38,24.29,67.93,Medium,Critical - Reorder Now
P2841,2029-01-15,S16,208,60,8,68,No,Medium,No,480,178.01,658.01,1078.01,870.01,3.47,20.08,Low,Critical - Reorder Now
P2842,2029-01-16,S2,125,22,10,69,No,Medium,No,220,198.16,418.16,572.16,447.16,5.68,16.01,Low,Critical - Reorder Now
P2843,2029-01-17,S6,234,58,9,76,No,Low,No,522,182.3,704.3,1110.3,876.3,4.03,24.66,Low,Critical - Reorder Now
P2844,2029-01-18,S12,415,81,1,71,No,High,No,81,62.12,143.12,710.12,295.12,5.12,13.07,Low,Low Stock
P2845,2029-01-19,S5,425,117,9,65,Yes,Low,No,1053,191.25,1244.25,2063.25,1638.25,3.63,10.96,Low,Critical - Reorder Now
P2846,2029-01-20,S2,498,105,3,78,No,Medium,No,315,104.31,419.31,1154.31,656.31,4.74,32.76,Low,Low Stock
P2847,2029-01-21,S16,461,47,11,88,Yes,Medium,No,517,190.74,707.74,1036.74,575.74,9.81,29.75,Low,Critical - Reorder Now
P2848,2029-01-22,S5,121,43,12,65,No,High,No,516,220.84,736.84,1037.84,916.84,2.81,28.18,Low,Critical - Reorder Now
P2849,2029-01-23,S15,137,65,10,84,Yes,Low,No,650,185.29,835.29,1290.29,1153.29,2.11,9.59,Low,Critical - Reorder Now
P2850,2029-01-24,S12,494,46,9,83,No,High,No,414,176.6,590.6,912.6,418.6,10.74,48.53,Medium,Critical - Reorder Now
P2851,2029-01-25,S4,114,85,1,84,No,High,No,85,58.6,143.6,738.6,624.6,1.34,13.0,Low,Critical - Reorder Now
P2852,2029-01-26,S15,419,83,1,75,Yes,Low,No,83,61.04,144.04,725.04,306.04,5.05,27.17,Low,Low Stock
P2853,2029-01-27,S11,161,22,9,75,No,High,No,198,183.11,381.11,535.11,374.11,7.32,21.23,Low,Critical - Reorder Now
P2854,2029-01-28,S16,200,27,11,65,Yes,Low,No,297,211.43,508.43,697.43,497.43,7.41,48.58,Medium,Critical - Reorder Now
P2855,2029-01-29,S6,233,58,14,96,No,Low,No,812,207.06,1019.06,1425.06,1192.06,4.02,8.03,Low,Critical - Reorder Now
P2856,2029-01-30,S14,27,119,6,80,No,Medium,No,714,146.19,860.19,1693.19,1666.19,0.23,17.67,Low,Critical - Reorder Now
P2857,2029-01-31,S18,10,34,4,63,Yes,High,No,136,128.58,264.58,502.58,492.58,0.29,19.11,Low,Critical - Reorder Now
P2858,2029-02-01,S12,205,102,7,93,No,Medium,No,714,148.57,862.57,1576.57,1371.57,2.01,38.36,Low,Critical - Reorder Now
P2859,2029-02-02,S11,166,62,5,87,Yes,High,No,310,129.2,439.2,873.2,707.2,2.68,32.43,Low,Critical - Reorder Now
P2860,2029-02-03,S13,246,72,10,97,No,High,No,720,174.14,894.14,1398.14,1152.14,3.42,25.94,Low,Critical - Reorder Now
P2861,2029-02-04,S11,46,71,14,87,No,Medium,No,994,216.2,1210.2,1707.2,1661.2,0.65,35.21,Low,Critical - Reorder Now
P2862,2029-02-05,S16,245,75,7,76,Yes,Medium,No,525,160.77,685.77,1210.77,965.77,3.27,47.9,Medium,Critical - Reorder Now
P2863,2029-02-06,S15,126,22,8,73,No,Medium,No,176,174.17,350.17,504.17,378.17,5.73,18.69,Low,Critical - Reorder Now
P2864,2029-02-07,S15,146,110,8,66,No,Low,No,880,179.54,1059.54,1829.54,1683.54,1.33,29.28,Low,Critical - Reorder Now
P2865,2029-02-08,S4,117,11,1,81,No,High,Yes,11,59.41,70.41,147.41,30.41,10.64,60.66,Medium,Low Stock
P2866,2029-02-09,S11,398,44,8,60,Yes,Low,No,352,184.15,536.15,844.15,446.15,9.05,17.88,Low,Critical - Reorder Now
P2867,2029-02-10,S19,381,74,6,88,No,High,Yes,444,140.87,584.87,1102.87,721.87,5.15,64.01,Medium,Critical - Reorder Now
P2868,2029-02-11,S15,411,90,4,90,Yes,High,No,360,113.94,473.94,1103.94,692.94,4.57,23.71,Low,Critical - Reorder Now
P2869,2029-02-12,S4,151,69,13,89,No,Low,No,897,206.38,1103.38,1586.38,1435.38,2.19,12.06,Low,Critical - Reorder Now
P2870,2029-02-13,S13,71,72,14,74,Yes,Low,No,1008,229.39,1237.39,1741.39,1670.39,0.99,13.93,Low,Critical - Reorder Now
P2871,2029-02-14,S19,362,114,12,77,No,High,Yes,1368,209.56,1577.56,2375.56,2013.56,3.18,75.3,High,Critical - Reorder Now
P2872,2029-02-15,S2,136,53,8,94,Yes,Medium,No,424,158.06,582.06,953.06,817.06,2.57,13.83,Low,Critical - Reorder Now
P2873,2029-02-16,S14,174,56,3,89,No,Medium,No,168,99.14,267.14,659.14,485.14,3.11,17.05,Low,Critical - Reorder Now
P2874,2029-02-17,S4,288,118,13,93,No,Medium,Yes,1534,202.47,1736.47,2562.47,2274.47,2.44,12.09,Low,Critical - Reorder Now
P2875,2029-02-18,S16,445,111,4,70,No,Medium,No,444,124.79,568.79,1345.79,900.79,4.01,32.16,Low,Critical - Reorder Now
P2876,2029-02-19,S20,480,33,6,86,No,High,Yes,198,142.2,340.2,571.2,91.2,14.55,59.8,Medium,Low Stock
P2877,2029-02-20,S14,18,25,11,83,No,Medium,No,275,195.24,470.24,645.24,627.24,0.72,11.18,Low,Critical - Reorder Now
P2878,2029-02-21,S15,194,94,7,94,No,Medium,No,658,147.85,805.85,1463.85,1269.85,2.06,13.16,Low,Critical - Reorder Now
P2879,2029-02-22,S3,329,82,4,98,No,Medium,No,328,109.6,437.6,1011.6,682.6,4.01,20.68,Low,Critical - Reorder Now
P2880,2029-02-23,S8,423,13,4,67,No,High,No,52,126.41,178.41,269.41,0.0,32.54,9.39,Low,Overstock
P2881,2029-02-24,S16,174,51,7,77,No,Low,No,357,160.05,517.05,874.05,700.05,3.41,23.93,Low,Critical - Reorder Now
P2882,2029-02-25,S10,489,80,6,72,No,Medium,No,480,151.5,631.5,1191.5,702.5,6.11,28.37,Low,Critical - Reorder Now
P2883,2029-02-26,S4,448,46,13,83,Yes,High,No,598,212.25,810.25,1132.25,684.25,9.74,34.32,Low,Critical - Reorder Now
P2884,2029-02-27,S18,412,55,11,82,No,High,Yes,605,196.14,801.14,1186.14,774.14,7.49,67.7,Medium,Critical - Reorder Now
P2885,2029-02-28,S2,433,60,8,71,Yes,Medium,No,480,175.71,655.71,1075.71,642.71,7.22,27.3,Low,Critical - Reorder Now
P2886,2029-03-01,S17,353,55,1,89,No,Low,No,55,57.24,112.24,497.24,144.24,6.42,16.18,Low,Low Stock
P2887,2029-03-02,S13,498,74,10,90,No,Low,Yes,740,180.15,920.15,1438.15,940.15,6.73,60.66,Medium,Critical - Reorder Now
P2888,2029-03-03,S4,140,24,13,87,No,Low,Yes,312,208.33,520.33,688.33,548.33,5.83,23.02,Low,Critical - Reorder Now
P2889,2029-03-04,S11,245,92,11,81,Yes,High,Yes,1012,197.04,1209.04,1853.04,1608.04,2.66,37.75,Low,Critical - Reorder Now
P2890,2029-03-05,S7,384,31,7,87,Yes,Medium,No,217,152.88,369.88,586.88,202.88,12.39,25.86,Low,Low Stock
P2891,2029-03-06,S12,417,42,12,72,No,Medium,No,504,214.26,718.26,1012.26,595.26,9.93,18.09,Low,Critical - Reorder Now
P2892,2029-03-07,S10,92,76,7,84,No,High,No,532,155.03,687.03,1219.03,1127.03,1.21,25.97,Low,Critical - Reorder Now
P2893,2029-03-08,S7,431,69,11,66,No,Medium,No,759,210.53,969.53,1452.53,1021.53,6.25,17.19,Low,Critical - Reorder Now
P2894,2029-03-09,S13,238,58,7,65,No,Medium,No,406,168.67,574.67,980.67,742.67,4.1,14.04,Low,Critical - Reorder Now
P2895,2029-03-10,S7,204,117,7,83,No,Low,No,819,155.75,974.75,1793.75,1589.75,1.74,16.91,Low,Critical - Reorder Now
P2896,2029-03-11,S17,47,117,10,78,Yes,Medium,No,1170,190.44,1360.44,2179.44,2132.44,0.4,19.04,Low,Critical - Reorder Now
P2897,2029-03-12,S10,432,28,14,78,No,Medium,No,392,225.33,617.33,813.33,381.33,15.43,37.86,Low,Critical - Reorder Now
P2898,2029-03-13,S10,244,51,10,95,Yes,High,No,510,175.86,685.86,1042.86,798.86,4.78,12.99,Low,Critical - Reorder Now
P2899,2029-03-14,S4,319,75,8,68,No,High,No,600,178.01,778.01,1303.01,984.01,4.25,25.9,Low,Critical - Reorder Now
P2900,2029-03-15,S20,316,87,9,95,Yes,Low,Yes,783,166.83,949.83,1558.83,1242.83,3.63,59.93,Medium,Critical - Reorder Now
P2901,2029-03-16,S4,412,90,9,97,No,High,No,810,165.21,975.21,1605.21,1193.21,4.58,20.36,Low,Critical - Reorder Now
P2902,2029-03-17,S7,294,67,2,99,Yes,Low,No,134,77.11,211.11,680.11,386.11,4.39,20.54,Low,Low Stock
P2903,2029-03-18,S1,127,61,13,88,No,Low,No,793,207.36,1000.36,1427.36,1300.36,2.08,14.8,Low,Critical - Reorder Now
P2904,2029-03-19,S12,343,59,13,83,Yes,Medium,No,767,212.25,979.25,1392.25,1049.25,5.81,27.44,Low,Critical - Reorder Now
P2905,2029-03-20,S13,281,64,7,64,No,Low,No,448,169.38,617.38,1065.38,784.38,4.39,21.91,Low,Critical - Reorder Now
P2906,2029-03-21,S10,16,103,7,85,No,Medium,No,721,154.31,875.31,1596.31,1580.31,0.16,28.29,Low,Critical - Reorder Now
P2907,2029-03-22,S15,70,66,4,73,Yes,Low,No,264,123.16,387.16,849.16,779.16,1.06,28.47,Low,Critical - Reorder Now
P2908,2029-03-23,S13,268,34,9,98,No,High,No,306,164.39,470.39,708.39,440.39,7.88,7.52,Low,Critical - Reorder Now
P2909,2029-03-24,S9,324,97,8,88,No,High,No,776,162.66,938.66,1617.66,1293.66,3.34,26.12,Low,Critical - Reorder Now
P2910,2029-03-25,S9,281,26,12,65,Yes,High,No,312,220.84,532.84,714.84,433.84,10.81,24.8,Low,Critical - Reorder Now
P2911,2029-03-26,S15,304,79,1,66,Yes,Low,No,79,63.48,142.48,695.48,391.48,3.85,19.21,Low,Low Stock
P2912,2029-03-27,S10,450,88,2,96,No,Low,No,176,78.26,254.26,870.26,420.26,5.11,25.52,Low,Low Stock
P2913,2029-03-28,S10,6,33,13,77,Yes,Medium,Yes,429,218.12,647.12,878.12,872.12,0.18,38.84,Low,Critical - Reorder Now
P2914,2029-03-29,S8,313,119,13,82,Yes,Medium,Yes,1547,213.22,1760.22,2593.22,2280.22,2.63,60.89,Medium,Critical - Reorder Now
P2915,2029-03-30,S16,304,45,2,97,Yes,Medium,No,90,77.88,167.88,482.88,178.88,6.76,23.54,Low,Low Stock
P2916,2029-03-31,S17,102,46,12,60,No,Medium,Yes,552,225.53,777.53,1099.53,997.53,2.22,53.3,Medium,Critical - Reorder Now
P2917,2029-04-01,S5,308,102,12,63,No,Low,No,1224,222.71,1446.71,2160.71,1852.71,3.02,15.12,Low,Critical - Reorder Now
P2918,2029-04-02,S4,192,69,11,94,Yes,Low,No,759,185.34,944.34,1427.34,1235.34,2.78,14.41,Low,Critical - Reorder Now
P2919,2029-04-03,S18,240,35,8,82,No,Medium,No,280,167.27,447.27,692.27,452.27,6.86,29.81,Low,Critical - Reorder Now
P2920,2029-04-04,S19,61,34,1,86,No,Low,Yes,34,58.05,92.05,330.05,269.05,1.79,83.34,High,Critical - Reorder Now
P2921,2029-04-05,S4,16,116,4,85,Yes,Low,No,464,116.65,580.65,1392.65,1376.65,0.14,41.34,Medium,Critical - Reorder Now
P2922,2029-04-06,S7,170,22,10,67,Yes,Low,No,220,199.88,419.88,573.88,403.88,7.73,17.82,Low,Critical - Reorder Now
P2923,2029-04-07,S10,24,21,12,75,No,Low,No,252,211.44,463.44,610.44,586.44,1.14,28.43,Low,Critical - Reorder Now
P2924,2029-04-08,S18,250,42,5,62,No,Medium,No,210,144.37,354.37,648.37,398.37,5.95,27.54,Low,Critical - Reorder Now
P2925,2029-04-09,S19,252,18,9,91,Yes,Medium,No,162,170.09,332.09,458.09,206.09,14.0,30.74,Low,Critical - Reorder Now
P2926,2029-04-10,S4,386,91,7,64,No,Low,No,637,169.38,806.38,1443.38,1057.38,4.24,17.53,Low,Critical - Reorder Now
P2927,2029-04-11,S10,206,93,8,79,No,High,No,744,169.57,913.57,1564.57,1358.57,2.22,21.11,Low,Critical - Reorder Now
P2928,2029-04-12,S1,28,83,14,73,Yes,Medium,No,1162,230.41,1392.41,1973.41,1945.41,0.34,34.25,Low,Critical - Reorder Now
P2929,2029-04-13,S18,116,114,11,91,No,Medium,No,1254,188.04,1442.04,2240.04,2124.04,1.02,21.13,Low,Critical - Reorder Now
P2930,2029-04-14,S5,490,60,9,85,No,High,Yes,540,174.97,714.97,1134.97,644.97,8.17,47.5,Medium,Critical - Reorder Now
P2931,2029-04-15,S15,415,26,13,65,No,Medium,No,338,229.85,567.85,749.85,334.85,15.96,13.97,Low,Critical - Reorder Now
P2932,2029-04-16,S17,281,71,7,95,No,High,Yes,497,147.13,644.13,1141.13,860.13,3.96,57.42,Medium,Critical - Reorder Now
P2933,2029-04-17,S3,379,60,5,99,Yes,High,No,300,121.92,421.92,841.92,462.92,6.32,13.34,Low,Critical - Reorder Now
P2934,2029-04-18,S12,143,23,13,64,No,Low,No,299,230.83,529.83,690.83,547.83,6.22,21.29,Low,Critical - Reorder Now
P2935,2029-04-19,S2,24,61,5,72,No,Medium,Yes,305,138.3,443.3,870.3,846.3,0.39,57.14,Medium,Critical - Reorder Now
P2936,2029-04-20,S1,309,48,10,91,No,High,No,480,179.29,659.29,995.29,686.29,6.44,36.48,Low,Critical - Reorder Now
P2937,2029-04-21,S17,155,102,11,75,Yes,Low,No,1122,202.44,1324.44,2038.44,1883.44,1.52,59.22,Medium,Critical - Reorder Now
P2938,2029-04-22,S16,72,39,6,60,No,Medium,No,234,159.48,393.48,666.48,594.48,1.85,24.76,Low,Critical - Reorder Now
P2939,2029-04-23,S5,119,118,5,72,Yes,Low,Yes,590,138.3,728.3,1554.3,1435.3,1.01,77.23,High,Critical - Reorder Now
P2940,2029-04-24,S15,311,5,13,70,Yes,Low,No,65,224.96,289.96,324.96,13.96,62.2,15.79,Low,Low Stock
P2941,2029-04-25,S3,320,56,12,67,Yes,High,Yes,672,218.96,890.96,1282.96,962.96,5.71,36.64,Low,Critical - Reorder Now
P2942,2029-04-26,S7,92,89,11,84,No,Medium,No,979,194.34,1173.34,1796.34,1704.34,1.03,10.11,Low,Critical - Reorder Now
P2943,2029-04-27,S11,85,97,9,99,Yes,Low,No,873,163.58,1036.58,1715.58,1630.58,0.88,9.97,Low,Critical - Reorder Now
P2944,2029-04-28,S10,335,74,3,91,No,High,Yes,222,98.2,320.2,838.2,503.2,4.53,62.8,Medium,Low Stock
P2945,2029-04-29,S9,424,41,3,83,Yes,High,Yes,123,101.96,224.96,511.96,87.96,10.34,26.23,Low,Low Stock
P2946,2029-04-30,S14,498,69,7,87,Yes,Low,No,483,152.88,635.88,1118.88,620.88,7.22,23.98,Low,Critical - Reorder Now
P2947,2029-05-01,S13,363,55,7,73,Yes,Low,No,385,162.92,547.92,932.92,569.92,6.6,17.59,Low,Critical - Reorder Now
P2948,2029-05-02,S2,434,5,6,62,Yes,High,No,30,158.15,188.15,223.15,0.0,86.8,16.12,Low,Overstock
P2949,2029-05-03,S3,117,95,3,95,No,Low,Yes,285,96.32,381.32,1046.32,929.32,1.23,56.37,Medium,Critical - Reorder Now
P2950,2029-05-04,S7,232,25,14,86,No,Low,No,350,217.21,567.21,742.21,510.21,9.28,17.48,Low,Critical - Reorder Now
P2951,2029-05-05,S18,198,57,13,79,No,Medium,Yes,741,216.16,957.16,1356.16,1158.16,3.47,67.2,Medium,Critical - Reorder Now
P2952,2029-05-06,S3,205,20,7,74,No,High,No,140,162.21,302.21,442.21,237.21,10.25,10.29,Low,Critical - Reorder Now
P2953,2029-05-07,S10,412,112,5,86,No,Low,No,560,129.81,689.81,1473.81,1061.81,3.68,14.48,Low,Critical - Reorder Now
P2954,2029-05-08,S7,338,65,7,87,No,High,No,455,152.88,607.88,1062.88,724.88,5.2,17.29,Low,Critical - Reorder Now
P2955,2029-05-09,S9,146,58,2,84,Yes,Medium,Yes,116,82.87,198.87,604.87,458.87,2.52,60.85,Medium,Critical - Reorder Now
